Label,Path
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16279.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14903.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15771.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/12209.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/6.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/61.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5149.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13327.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/36.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13695.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14023.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14329.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15310.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/26.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16050.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13978.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14051.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16669.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11108.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4931.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15370.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14746.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/77.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14802.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9340.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14881.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15335.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4305.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/6974.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15542.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5115.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14309.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15148.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16686.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/66.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14368.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/33.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16124.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5109.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11064.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9112.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11161.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15655.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13733.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14584.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14806.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5101.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13969.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15812.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14565.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11649.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4337.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16670.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/2.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11119.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13827.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15973.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13745.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14877.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11962.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14076.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/7293.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13887.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14044.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4605.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13888.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/88.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16614.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13671.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15707.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5127.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/12169.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15749.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16012.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4300.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14592.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14263.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/30.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11573.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10993.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13999.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5075.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14006.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14372.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11686.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5044.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4958.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/12095.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15286.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/22.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14910.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15041.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13780.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/76.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16695.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13893.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15176.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14203.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10740.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4520.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16285.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4004.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16701.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16290.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13815.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13236.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13723.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15189.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14588.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13264.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15687.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13958.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14003.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16615.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16061.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15563.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11180.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14600.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/8.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13295.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15850.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/6476.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/78.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14240.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14348.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9094.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10910.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15506.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5180.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13329.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/12081.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15366.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15559.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/51.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16263.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14411.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14919.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15358.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14698.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15246.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9320.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14104.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15424.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16237.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/97.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14834.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14818.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/41.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10645.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/72.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13985.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15175.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13736.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14867.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9117.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15694.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4331.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11134.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/7321.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11459.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/5106.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15942.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10666.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11167.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4985.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13754.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14595.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13988.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15806.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14015.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/3.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14787.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11194.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/34.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11317.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13690.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13755.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/12086.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15083.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15165.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/4988.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14152.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14668.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11689.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13782.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/16287.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13867.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/87.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10753.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/42.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10630.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11597.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15766.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14108.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15803.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13705.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15741.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15134.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/45.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15259.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14291.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/10634.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/9135.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15589.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13776.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14451.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14619.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/64.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15363.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13775.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/93.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/13764.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15821.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11059.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/11197.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15732.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15389.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/15085.jpg
rice,/home/jupyter/FoodDetector/datasets/UECFOOD256crop/UECFOOD256/1/14039.jpg
